maturity,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,m_50,m_51,m_52,m_53,m_54,m_55,m_56,m_57,m_58,m_59,m_60,m_61,m_62,m_63,m_64,m_65,m_66,m_67,m_68,m_69,m_70,m_71,m_72,m_73,m_74,m_75,m_76,m_77,m_78,m_79,m_80,m_81,m_82,m_83,m_84,m_85,m_86,m_87,m_88,m_89,m_90,m_91,m_92,m_93,m_94,m_95,m_96
0.08333333333333333,0.020168940096014776,0.020229717064990993,0.02007700578310767,0.020686835644821766,0.021443520559406792,0.02219910877889708,0.022955633691846167,0.023711062107989456,0.0244674269787446,0.025222695551417207,0.02597890034022665,0.026734009030110917,0.02749005369802382,0.027281940332578802,0.02707282233598529,0.026864700834352773,0.02665657526979226,0.026447445006151593,0.02623931128682333,0.026031173495145277,0.0258220309360091,0.0256138849703631,0.025405734922633094,0.025196580038608474,0.02498842179707772,0.024564645286551556,0.02414185926509349,0.023718031108382887,0.0232941770987658,0.022871313766435142,0.022447408115411793,0.022023476613908688,0.02160053597796785,0.021176552839981655,0.020752543854015926,0.020329525921945146,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162,0.019905465304565162
0.16666666666666666,0.020204778394092404,0.020261494302935557,0.020098579449731258,0.02072708490279518,0.021479575556600405,0.022231017992462743,0.022983432600403697,0.023734799072436585,0.02448713758990917,0.025238428053769635,0.02599069043659874,0.02674190484837302,0.027494091052810976,0.02728604381290123,0.02707699467207547,0.026868944098718206,0.026660891859823677,0.026451837690298907,0.02624378210658307,0.026035724851561914,0.025826665635917623,0.025618605024315455,0.025410542735442965,0.025201478455673554,0.02499341279806755,0.024572249457662787,0.024152083767154497,0.023730895700565302,0.02330969525811777,0.022889492558682445,0.02246826739836627,0.022047029866373302,0.02162679017051561,0.021205527929044177,0.02078425332011613,0.020363976640452863,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693,0.019942677330512693
0.25,0.020260000000000167,0.02031000000000005,0.02012999999999998,0.020790000000000086,0.02153600000000022,0.022281000000000217,0.023026999999999687,0.023772000000000126,0.02451800000000004,0.025262999999999813,0.02600899999999995,0.026753999999999944,0.027499999999999858,0.027291999999999872,0.027082999999999968,0.026874999999999982,0.026666999999999996,0.026458000000000093,0.026250000000000107,0.0260419999999999,0.025832999999999995,0.025624999999999787,0.025417000000000023,0.025207999999999675,0.02499999999999991,0.02458300000000002,0.02416700000000005,0.023749999999999938,0.023333000000000048,0.022916999999999854,0.022499999999999964,0.022083000000000297,0.021667000000000325,0.021250000000000213,0.0208330000000001,0.02041700000000013,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018
0.3333333333333333,0.020332078351936955,0.020373060123957787,0.02017000625759291,0.020872622245588612,0.02161014375965764,0.02234671244879194,0.02308430151895724,0.023820937712303536,0.024558594421579816,0.025295298201844174,0.026033022632822922,0.026769794082293075,0.027507586317148336,0.02729961702876693,0.027090648917572624,0.026882681680936438,0.02667471547152367,0.026465750461804882,0.02625778631955744,0.026049823212352274,0.025840861327718123,0.025632900303613093,0.02542494032262832,0.02521598158746774,0.02500802370603994,0.024596532476035993,0.02418603912487227,0.02377457012387696,0.023363112246302276,0.02295265215876241,0.022541216492495186,0.02212979194077036,0.02171936509030381,0.021307962732116215,0.02089657147955859,0.02048617783951312,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216,0.020074808762655216
0.4166666666666667,0.020412571710404448,0.020443411632648845,0.020214388546887507,0.0209650564071715,0.02169313531396133,0.022420306840129633,0.023148514286251975,0.023875814270084783,0.024604150448093165,0.02533157908152539,0.0260600441831913,0.026787601657381588,0.027516195873700244,0.027308248964162285,0.02709930403733929,0.02689136057157837,0.02668341883166181,0.026474479115660587,0.026266540852235787,0.02605860433124163,0.0258496698761419,0.025641736865435583,0.025433805614290206,0.025224876471812596,0.025016948765849145,0.024611624136228638,0.024207292644080614,0.02380201038098928,0.023396749316055843,0.0229924812151574,0.02258726247462306,0.022182064911126176,0.02177786013831806,0.021372704856969404,0.02096757073147759,0.02056342922342047,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556,0.020158337337706556
0.5,0.020497018535529987,0.02051721577925547,0.02026092165101212,0.02106207264729365,0.021780285363972807,0.022497634165518088,0.02321603107465342,0.023933563974199767,0.02465214539710492,0.02536986271505559,0.026088628971991268,0.02680653102770325,0.02752548243788344,0.02731755390866275,0.02710862798207425,0.026900703957589922,0.02669278219259752,0.026483863088079262,0.02627594587850024,0.026068030954102595,0.02585911874922253,0.025651208432577288,0.02544330042763998,0.025234395202486493,0.025026491859327926,0.024627628072181107,0.024229751083189255,0.02383094801030783,0.0234321753131137,0.02303438915997713,0.02263567710553871,0.02223699539095203,0.021839299966506687,0.02144067882301348,0.021042087983460078,0.020644483180314532,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116,0.02024595284004116
0.5833333333333334,0.02058350954558641,0.020592829611795427,0.02030865279515215,0.021161433110261196,0.021869587110926014,0.022576918628301135,0.02328530777786786,0.023992874350701632,0.024701499113628067,0.025409301205207013,0.02611816204472439,0.026826200117117338,0.027535297495242084,0.027327385194426235,0.027118476010165926,0.02691056908469136,0.02670266485744488,0.026493763819944505,0.02628586503683117,0.02607796898681536,0.025869076201356922,0.02566118566650566,0.025453297900748018,0.025244413476012362,0.025036531298725073,0.02464426693313726,0.024252981886094593,0.02386079496207527,0.02346864677916649,0.023077477584052097,0.022685406738163882,0.022293374581008996,0.0219023210811935,0.02151036615634938,0.021118449867780553,0.02072751190639255,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349,0.02033567274526349
0.6666666666666666,0.020671092492260845,0.020669433556186112,0.020357106359818244,0.02126202184533832,0.02196003962531279,0.022657274335388555,0.02335557392415688,0.024053090362015084,0.02475167237783027,0.02544947116033014,0.026148336220152446,0.026846417962869795,0.027545566682379397,0.027337669371836792,0.027128775625487656,0.026920884440785997,0.026712996333115635,0.026504111877260206,0.0262962299822338,0.026088351208232607,0.025879476175703964,0.02567160370395749,0.025463734398642135,0.025254868926532392,0.025047006015930906,0.024661401959000795,0.024276768845698404,0.023891257455008974,0.023505792417980675,0.023121297921279593,0.022735925410293234,0.022350599182747066,0.02196624309265882,0.021581009250806638,0.021195821622099764,0.020811603728411843,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672,0.020426508344902672
0.75,0.02075924043523436,0.020746573955841452,0.020406018789208114,0.021363221470063865,0.02205108898770769,0.02273821087502559,0.023426402857958717,0.02411384915146786,0.024802366379303553,0.025490137857042017,0.026178981108137434,0.026867078546898737,0.027556248598370692,0.02734836553918374,0.027139486447513406,0.026931610183493326,0.026723737334757747,0.026514868554885274,0.026307002605887142,0.026099140125167564,0.02589028181709807,0.02568242634404516,0.025474574393953286,0.025265726722788262,0.025057881891701772,0.024678955991703333,0.024300991914942838,0.02392217249684836,0.02354340633918106,0.023165601533109426,0.022786941679768358,0.02240833499793049,0.022030689196628872,0.021652188641425374,0.02127374116874403,0.020896254106122614,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987,0.02051791258226987
0.8333333333333334,0.02084763905680176,0.020823980091020378,0.020455232555686154,0.02146466384219825,0.02214240475035756,0.022819435551961087,0.023497539815566126,0.024174933943261756,0.02485340250820789,0.02553116090617924,0.026209994717242946,0.026888118328567856,0.02756731832942605,0.02735944907462784,0.02715058415945837,0.02694272231125372,0.026734864187626606,0.026526010518118648,0.026318159923095275,0.026110313114475092,0.025901470877299326,0.02569363172318684,0.025485796419260298,0.025276965806995122,0.02506913828743107,0.024696882679881904,0.024325579131470487,0.0239534424930008,0.0235813653564394,0.023210239743329808,0.02283828135992505,0.022466382370322613,0.022095434369234335,0.02172365391680664,0.021351932750046432,0.020981162037609913,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484,0.020609559191983484
