maturity,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,m_50,m_51,m_52,m_53,m_54,m_55,m_56,m_57,m_58,m_59,m_60,m_61,m_62,m_63,m_64,m_65,m_66,m_67,m_68,m_69,m_70,m_71,m_72,m_73,m_74,m_75,m_76,m_77,m_78,m_79,m_80,m_81,m_82,m_83,m_84
0.08333333333333333,0.02015292153789061,0.020213604363367166,0.02006060303634194,0.020671013495105584,0.021427261986322943,0.02218343049104332,0.022939518999140596,0.02369552750058257,0.024451455985443182,0.025207304443893852,0.025963072866207915,0.026718761242755074,0.027474369564008283,0.028333551437184523,0.029192632281063613,0.030051610771983928,0.030910485576596036,0.031769255351794756,0.03262791874464854,0.03348647439232377,0.03434492092201502,0.03520325695087201,0.03606148108592122,0.03691959192398442,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136,0.037777588051607136
0.16666666666666666,0.020194776723459373,0.02025143384759942,0.02008833814258204,0.020717205398601113,0.021469256159166283,0.022221268902930635,0.022973243618757522,0.023725180295565362,0.02447707892232498,0.02522893948806071,0.025980761981851064,0.026732546392824297,0.027484292710165725,0.028333689042669308,0.029183038259933403,0.03003233952826223,0.030881592007695247,0.031730794851967614,0.032579947208457805,0.03342904821814674,0.03427809701556628,0.035127092728753695,0.035976034479199503,0.036824921381796605,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366,0.03767375254479366
0.25,0.020260000000000167,0.02031000000000005,0.02012999999999998,0.020790000000000086,0.02153555555555564,0.022281111111111196,0.02302666666666675,0.023772222222222306,0.02451777777777786,0.025263333333333415,0.026008888888889192,0.026754444444444303,0.027499999999999858,0.02833333333333332,0.029166666666666563,0.030000000000000027,0.030833333333333046,0.03166666666666673,0.03249999999999997,0.03333333333333344,0.03416666666666668,0.0349999999999997,0.035833333333333606,0.0366666666666664,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987,0.03749999999999987
0.3333333333333333,0.02034551557286668,0.020386576170353887,0.02018376419125323,0.02088589678112962,0.021622968964597478,0.022360074922075146,0.023097214674279165,0.023834388241873672,0.0245715956454704,0.025308836905629795,0.026046112042859004,0.026783421077613445,0.027520764030297684,0.02833258001693606,0.029144435123723333,0.029956330477974635,0.030768267215858014,0.031580246482461494,0.032392269431857246,0.03320433722717131,0.03401645104065043,0.03482861205373444,0.035640821457126215,0.03645308045086382,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668,0.03726539024439668
0.4166666666666667,0.020441042881440774,0.02047204951569559,0.02024353741396001,0.020993184577642765,0.021720809987936684,0.022448499659629917,0.023176253640773137,0.023904071979317765,0.024631954723119742,0.025359901919937533,0.026087913617433234,0.02681598986317235,0.02754413070462558,0.028331752987541314,0.02911944640405828,0.029907213346005213,0.03069505622430757,0.031482977469136086,0.03227097953004443,0.033059064876122646,0.03384723599614459,0.034635495398722904,0.03542384561246337,0.036212289186123625,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752,0.03700082868877752
0.5,0.020541148973139522,0.020561604041729353,0.020306099285577917,0.021105674194516366,0.021823430404491306,0.022541278697216782,0.02325921915286866,0.023977251851491577,0.024695376872998942,0.02541359429717427,0.02613190420367162,0.026850306672013824,0.027568801781597152,0.028331023483066486,0.02909334210460246,0.02985576135637591,0.03061828497859853,0.03138091674174981,0.03214366044680639,0.03290651992547877,0.03366949904044825,0.03443260168561357,0.03519583178633856,0.0359591932997021,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934,0.036722690214759934
0.5833333333333334,0.02064350940189552,0.02065317909338904,0.02037007156706694,0.021220717788731802,0.0219284135407134,0.02263622684758415,0.02334415782523136,0.02405220658938778,0.024760373255635626,0.025468657939405226,0.026177060755975923,0.026885581820476734,0.027594221247887907,0.0283304647019591,0.02906682526133264,0.029803307971818294,0.030539917920555437,0.031276660236331466,0.03201354008989754,0.03275056269429988,0.03348773330520993,0.034225057221265454,0.0349625397844171,0.03570018638027683,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165,0.036438002438481165
0.6666666666666666,0.020746965302594456,0.02074574718177291,0.020434766784097835,0.021336995385481616,0.022034554439267717,0.022732254371309546,0.023430095335856826,0.0241280774869983,0.02482620097866195,0.02552446596461766,0.026222872598476332,0.02692142103368922,0.02762011142355303,0.028330113081853403,0.029040246945809978,0.02975051939545037,0.030460936863556443,0.031171505836074198,0.03188223285252212,0.032593124506417714,0.033304187445703626,0.03401542837318816,0.03472685404699116,0.03543847128099675,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076,0.036150286945320076
0.75,0.02085087577353506,0.020838739945520768,0.020499804442590364,0.02145377708178553,0.02214118660809361,0.022828758334269228,0.023516492454807247,0.024204389164046214,0.02489244865616902,0.025580671125205123,0.026269056765030108,0.026957605769366122,0.02764631833178477,0.028329988725859012,0.029013801799666616,0.029697765255425557,0.03038188685951848,0.031066174442992978,0.031750635902065394,0.03243527919864242,0.03312011236084733,0.03380514348355801,0.034490380728957604,0.03517583232708987,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339,0.03586150657643339
0.8333333333333334,0.020954858836799373,0.020931818541143343,0.020564957517482663,0.021570627937527398,0.02224791272793869,0.022925379157030967,0.023603027460765924,0.024280857874967365,0.024958870635320318,0.02563706597737414,0.026315444136541855,0.026994005348101036,0.02767274984719692,0.02833010357312804,0.028987606249157194,0.029645266881261456,0.03030309455085889,0.030961098415402066,0.03161928770897582,0.03227767174291474,0.032936259906428234,0.03359506166723891,0.0342540865722365,0.03491334424813708,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794,0.035572844402164794
