maturity,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24,m_25,m_26,m_27,m_28,m_29,m_30,m_31,m_32,m_33,m_34,m_35,m_36,m_37,m_38,m_39,m_40,m_41,m_42,m_43,m_44,m_45,m_46,m_47,m_48,m_49,m_50,m_51,m_52,m_53,m_54,m_55,m_56,m_57,m_58,m_59,m_60,m_61,m_62,m_63,m_64,m_65,m_66,m_67,m_68,m_69,m_70,m_71,m_72,m_73,m_74,m_75,m_76,m_77,m_78,m_79,m_80,m_81,m_82,m_83,m_84,m_85,m_86,m_87,m_88,m_89,m_90,m_91,m_92,m_93,m_94,m_95,m_96
0.08333333333333333,0.02016145270689118,0.020222185659611203,0.02006933876974215,0.02067944008509981,0.021436132230168603,0.022191727665721528,0.022948259778052593,0.023703695379262646,0.0244600674184976,0.025215343145444047,0.025971555072032748,0.026726670885597992,0.02748272266078966,0.027274595692181602,0.027065463993952044,0.02685732882323144,0.026649189556555264,0.026440045491562536,0.026231898003622245,0.026023746410020143,0.025814589948953248,0.02560643011431063,0.02539826616398111,0.02518909727657692,0.02498092506479277,0.02455714901457884,0.02413436345235853,0.023710535756023,0.023286682206814735,0.022863819333823976,0.022439914143277617,0.02201598310228814,0.021593042925794226,0.021169060248396265,0.020745051723058294,0.020322034250549237,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836,0.019897974093875836
0.16666666666666666,0.020200103423461124,0.020256791847933275,0.020093792439324965,0.020722467050128257,0.02147496195607035,0.0222264086358972,0.022978827477522,0.023730198175130113,0.024482540907954986,0.0252338355791224,0.025986102159091917,0.02673732076002522,0.02748951114351028,0.027281455482407013,0.027072397859531527,0.026864338824376555,0.026656278103343256,0.026447215390354106,0.026239151283545148,0.026031085484914174,0.025822017663861718,0.02561394846734122,0.025405877572857838,0.025196804625200908,0.02498873032031801,0.024567567414829128,0.024147402158184006,0.023726214526491596,0.023305014518931744,0.02288481225333361,0.022463587527889795,0.02204235043076186,0.02162211116871937,0.021200849362100094,0.020779575188017985,0.020359298942153714,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949,0.01993800006704949
0.25,0.020260000000000167,0.02031000000000005,0.02012999999999998,0.020790000000000086,0.02153600000000022,0.022281000000000217,0.023026999999999687,0.023772000000000126,0.02451800000000004,0.025262999999999813,0.02600899999999995,0.026753999999999944,0.027499999999999858,0.027291999999999872,0.027082999999999968,0.026874999999999982,0.026666999999999996,0.026458000000000093,0.026250000000000107,0.0260419999999999,0.025832999999999995,0.025624999999999787,0.025417000000000023,0.025207999999999675,0.02499999999999991,0.02458300000000002,0.02416700000000005,0.023749999999999938,0.023333000000000048,0.022916999999999854,0.022499999999999964,0.022083000000000297,0.021667000000000325,0.021250000000000213,0.0208330000000001,0.02041700000000013,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018
0.3333333333333333,0.020338359115466886,0.020379377741226,0.020176436965107625,0.02087882694784926,0.02161634338797591,0.02235290701236936,0.023090491031488414,0.023827122182908722,0.024564773863883005,0.02530147262488569,0.02603919205015659,0.026775958502880393,0.027513745754472296,0.027305787584068986,0.027096830670916505,0.026888874605303315,0.02668091959348584,0.026471965862036706,0.0262640129708831,0.02605606114157122,0.02584711061612066,0.025639160923865756,0.025431212301760153,0.02522226500739011,0.025014318539260838,0.02460282637274447,0.024192332087478396,0.02378086215029973,0.02336940333670645,0.02295894231555473,0.022547505713594207,0.022136080226338395,0.021725652442745602,0.02131424914934943,0.020902856961743765,0.02049246238905189,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804,0.020081092377464804
0.4166666666666667,0.020425879495367782,0.02045679736059225,0.020228013173981818,0.020978203828731168,0.021706272601411003,0.022433434011472464,0.02316163137058136,0.02388892128523845,0.02461724742301885,0.025344666033895624,0.02607312114180882,0.026800668639756386,0.02752925290849073,0.027321329347226753,0.027112407936515703,0.026904487929826137,0.026696569704480755,0.026487653672161438,0.026279739035048877,0.02607182619634063,0.0258629155939214,0.025655006378194622,0.025447098978480298,0.025238193859123514,0.025030290118246645,0.02462496317123808,0.024220629367823987,0.02381534478847569,0.023410081407849948,0.02300581099737342,0.022600589942270766,0.022195390064766674,0.021791182984057578,0.021386025389818375,0.020980888951992904,0.020576745137701025,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323,0.02017165094076323
0.5,0.02051764552030466,0.020537963303505213,0.020282038223740972,0.02108245236245665,0.02180065028292333,0.022517984314152306,0.023236366498347705,0.023953884698598715,0.02467245146736663,0.025390154156574196,0.026108905829706375,0.02682679332676252,0.027545730223010656,0.027337837559100464,0.02712894775517527,0.02692105976527448,0.02671317411965579,0.026504291393807167,0.026296410474311527,0.026088531925508418,0.025879656357477243,0.025671782588586378,0.025463911217641577,0.025255042889711588,0.02504717635416931,0.0246483084882525,0.02425042743152428,0.023851620282381747,0.023452843510179955,0.023055053293054684,0.022656337166106377,0.02225765138025726,0.02185995189555401,0.02146132668328482,0.02106273177619733,0.02066512291650735,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748,0.0202665885111748
0.5833333333333334,0.020611553836336727,0.02062103735862486,0.020337360451035957,0.02118914304193953,0.021897278112214424,0.022604590732034024,0.023312961046312752,0.024020508816357866,0.024729114838473842,0.02543689822140882,0.026145740413973995,0.026853759871251492,0.02756283869566789,0.02735497471495263,0.027146114196895388,0.026938255818338863,0.026730400251624653,0.026521548223357172,0.026313698329510915,0.0261058512833372,0.025897007853043608,0.025689166552706144,0.02548132813700721,0.025272493416298003,0.02506466082169556,0.02467239028409529,0.024281099082102964,0.02388890599060267,0.023496751642477998,0.023105576299186303,0.022713499292597472,0.022321460976999052,0.02193040133575397,0.021538440256965607,0.021146517816700516,0.020755573720606435,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415,0.020363728412264415
0.6666666666666666,0.020706555605463306,0.02070510275516968,0.020393405197161263,0.02129706453922564,0.021995059819243545,0.02269227206828739,0.02339054927569495,0.024088043370699808,0.024786603122979756,0.025484379680037694,0.02618322259338579,0.02688128222731212,0.027580408916650923,0.027372572148469665,0.027163739377355167,0.026955909017661428,0.026748081876575514,0.026539258823411682,0.026331438179997058,0.02612362080037789,0.025914807601600698,0.02570699681166677,0.025499189332138794,0.025290386128477005,0.02508258533352037,0.02469697272099891,0.024312331076236537,0.023926811137197967,0.023541337555440522,0.023156834538104798,0.022771453489609517,0.022386118728163318,0.02200175412823202,0.021616511759677826,0.02123131560786584,0.020847089215093595,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513,0.02046198531565513
0.75,0.02080207060887118,0.02078965221039164,0.02044985423559198,0.02140554686722229,0.02209338887678891,0.0227804853003446,0.023468651917077477,0.024156072888205093,0.02484456489080955,0.025532311186643675,0.026221129352576034,0.026909201749013345,0.02759834685449758,0.027390536236522545,0.027181730103093882,0.026973926616648436,0.026766126713968053,0.026557331401023454,0.026349538737265865,0.026141749711681816,0.025932965383497653,0.025725183707615784,0.02551740572601835,0.02530863255200866,0.025100862034329152,0.024721924942203488,0.024343949705476264,0.023965119105916477,0.02358634177211405,0.023208525822014492,0.022829854803170457,0.02245123696114426,0.02207358003170845,0.02169506832691903,0.021316609709951084,0.02093911153504413,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677,0.02056075887747677
0.8333333333333334,0.020897752894162736,0.020874383153056453,0.02050651754471633,0.02151419065232374,0.02219190358389378,0.022868906458072047,0.0235469829101842,0.02422434927497852,0.02490279019249164,0.025580520991054012,0.02625932731771763,0.02693742349210293,0.027616596170574548,0.027408810881231815,0.027200030529740626,0.026992253034753055,0.026784479458565214,0.02657571093914335,0.026367945282563143,0.026160183608233467,0.02595142711245857,0.02574367348691342,0.02553592390904247,0.025327179634445862,0.025119438238519365,0.024747168583866497,0.02437585102942008,0.0240037003586413,0.023631609197166892,0.023260469600140166,0.02288849720657704,0.02251658421419256,0.02214562225124528,0.021773827810750435,0.02140209266327897,0.021031308010981853,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097,0.020659691199319097
